squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price_in_thousands
50582,34,0,0,6,77108,4,3,2012,1,0,3298,4181,955,1,10,5058.9
17256,30,0,0,59,71777,10,10,1994,1,0,698,6032,668,0,8,1729.04
5485,11,1,0,13,82909,9,1,1992,0,1,5960,5531,637,0,5,552.41
52517,75,0,1,85,85664,10,6,2017,1,1,6381,9411,894,0,8,5254.74
95238,100,1,0,54,1606,8,9,2019,0,1,1533,8203,395,0,1,9530.99
94388,7,1,0,81,41690,8,8,1996,1,0,7739,1176,741,0,8,9446.17
1423,59,0,1,30,21687,8,4,1993,1,1,3900,1985,879,0,8,149.23
34703,13,0,0,68,4516,3,6,2006,0,1,9584,4409,636,1,3,3476.7
74591,69,1,1,20,73906,9,8,2009,1,0,616,2692,479,1,9,7469.59
55327,22,1,0,59,76622,1,2,1993,1,1,7163,9333,504,1,8,5540.59
45305,47,0,0,52,88365,1,3,2001,0,1,6427,305,747,0,7,4533.45
40212,25,1,1,51,2149,1,6,2002,1,1,2037,3638,566,1,0,4031.51
61104,88,1,1,51,34414,8,4,1997,0,1,1649,5126,144,1,9,6124.11
58314,75,0,1,13,32662,6,6,2003,0,1,1428,3553,916,0,10,5836.3
79229,38,0,0,89,30730,3,1,1990,0,1,7538,144,134,1,10,7930.04
13594,8,0,0,73,26020,8,1,2019,0,0,8145,4420,968,1,9,1365.33
1878,68,0,1,48,24582,7,3,2005,1,0,504,9965,830,0,1,195.93
53001,94,1,0,64,88980,5,5,2016,0,0,5989,9167,454,0,3,5306.62
91841,77,0,0,14,19103,5,2,2011,0,1,8782,3254,955,0,0,9185.37
94363,61,0,1,23,638,2,9,1999,1,1,5668,2239,589,0,7,9440.71
50956,33,0,0,25,84479,5,9,2008,0,1,3939,7465,370,0,1,5096.68
35586,81,0,1,80,15086,9,9,2019,0,1,185,6296,998,1,7,3570.72
15290,77,0,0,97,58566,9,3,2009,0,1,4588,9960,218,1,8,1533.83
98426,11,0,1,74,27644,7,6,1992,0,1,3934,4010,820,1,8,9850.38
44120,42,0,1,66,82323,1,1,1994,0,0,1680,1125,342,1,7,4420.4
715,71,0,0,23,33439,7,3,2010,0,1,8609,3736,740,1,8,74.25
30385,44,1,1,75,83181,3,4,2013,1,1,1210,4794,761,1,1,3051.13
22606,99,0,1,80,65198,2,3,1998,1,1,2718,961,776,0,2,2271.74
95649,3,0,1,8,2975,5,7,1992,1,1,9403,669,253,0,10,9567.84
2355,94,0,0,95,74657,8,9,2010,1,1,9559,9771,947,1,1,246.0
52646,91,1,0,30,35763,9,6,2001,1,0,6433,6757,911,1,0,5272.38
56557,6,0,1,79,68115,6,3,2013,1,1,4425,3842,382,0,4,5660.28
86046,28,1,1,12,77249,8,9,2005,0,1,5664,3283,653,1,3,8610.6
42934,40,1,0,2,308,8,6,2020,1,1,8797,5804,496,0,5,4297.26
21973,3,0,0,31,61564,3,10,2015,0,0,9733,1588,431,1,10,2198.21
19727,58,1,1,82,2799,4,5,1996,1,0,1637,2920,527,0,7,1984.8
43906,55,0,1,73,48720,10,9,2013,0,1,3357,9036,623,0,4,4397.84
52348,22,0,1,79,75382,1,6,2006,1,1,1173,1367,736,0,2,5239.47
45125,77,1,1,51,97963,4,2,2019,1,1,8160,6635,154,0,2,4522.38
39077,15,0,0,33,50692,10,8,1995,1,0,9471,1375,647,1,6,3908.93
89775,12,1,1,9,6372,4,1,1997,1,0,3023,2117,170,0,2,8983.71
31088,59,0,1,40,31169,2,9,2003,0,0,2370,2765,943,1,7,3116.01
1189,80,1,0,12,31767,2,8,2002,1,0,9607,9203,966,0,3,123.05
54563,76,1,0,56,16918,5,4,1994,0,1,5281,4318,123,1,0,5461.06
73741,14,0,1,36,99255,2,6,2007,0,0,5012,8914,314,1,7,7377.79
55518,93,0,1,70,76197,5,4,1993,1,0,8964,2559,471,0,8,5559.6
8138,59,0,0,39,45026,4,4,2014,0,1,57,7754,645,1,9,815.96
53753,49,1,1,37,90942,7,7,1999,1,0,9951,5184,998,1,8,5385.37
78765,84,1,0,51,69037,4,7,2011,1,0,3294,9382,463,1,4,7886.13
4014,11,1,0,22,61288,8,7,2017,1,1,8612,8381,811,0,7,404.63
67327,47,0,0,87,26709,9,3,1990,0,1,1097,8551,964,0,10,6741.47
48673,36,1,1,58,3916,5,6,2007,1,1,8179,999,576,0,4,4877.03
64430,41,1,1,44,95853,7,3,1999,1,1,5624,5352,637,1,0,6453.93
97472,83,1,1,54,29789,7,3,2014,0,1,8163,4437,939,1,9,9756.77
26792,67,1,1,32,65774,8,5,2003,1,0,4687,5948,327,1,1,2684.82
31906,15,0,1,73,60045,2,3,2000,1,0,6121,2749,463,1,9,3194.63
25704,43,1,0,33,64271,4,7,1996,1,1,1012,6477,349,1,2,2575.02
2676,7,1,1,32,14698,7,4,1995,1,1,8067,9483,126,0,4,277.18
93176,21,0,1,50,48510,10,2,2002,0,0,3184,5105,256,1,8,9325.66
22585,71,0,1,12,36155,5,4,1991,1,1,1370,7304,441,1,6,2260.76
87887,75,1,1,92,51538,6,6,2009,0,0,5570,9833,933,1,6,8802.29
52963,46,1,0,98,754,2,4,1993,1,0,21,6572,873,0,4,5304.44
59234,74,1,1,91,28557,5,10,1991,1,0,2578,7925,528,0,9,5936.57
63354,68,1,0,26,82639,3,5,2019,0,0,6477,8036,497,1,1,6339.39
77304,25,1,1,90,81084,8,3,1999,0,0,928,4531,871,1,5,7741.2
41732,19,0,0,63,57920,9,5,2018,1,1,4692,3724,321,1,1,4177.46
13287,84,1,0,76,90025,3,10,2003,0,1,7799,7986,410,1,1,1335.37
61856,17,1,0,97,36122,8,1,1999,1,0,8735,4950,887,1,8,6199.11
54748,82,0,1,21,67249,8,9,2021,0,1,8566,2837,732,1,0,5478.96
42770,9,0,1,42,59124,7,9,2002,0,1,2424,9663,896,1,7,4281.36
29600,63,1,0,78,56791,7,6,2012,0,0,4380,7134,317,0,8,2969.39
68115,38,0,0,20,7940,8,7,2014,0,0,5506,5832,542,1,7,6812.48
3939,40,1,1,70,91053,2,6,2021,1,1,724,8560,711,1,6,404.24
68224,12,1,0,14,59027,7,2,2017,0,1,1292,6865,525,1,8,6826.97
6362,94,1,0,95,50935,6,2,1994,0,1,4341,2967,328,0,3,644.79
52894,100,1,0,2,85918,4,10,2003,0,1,5114,9758,772,1,3,5293.64
61001,41,1,0,15,73511,3,7,2013,1,1,2408,8841,526,1,1,6105.04
91436,7,1,0,81,78868,5,8,1997,0,0,645,4471,879,0,7,9151.24
4798,100,0,0,20,35281,2,8,2005,0,0,575,1391,604,0,6,481.62
13192,18,0,1,77,82755,4,6,2008,1,0,3588,9552,685,1,1,1327.0
72741,56,0,1,49,16484,8,9,2011,0,1,9912,8775,709,1,10,7280.44
89520,47,0,0,6,68457,3,3,2007,0,0,4587,7443,861,0,1,8952.7
74709,32,1,0,61,44802,3,7,1993,1,1,1506,6267,691,1,9,7477.0
83033,36,1,0,75,75420,1,9,2006,1,1,5037,9511,164,0,5,8313.11
49310,63,1,0,80,91860,7,4,2006,1,0,9692,6240,176,1,7,4943.2
94081,47,0,1,75,68146,4,5,2015,0,0,3111,6604,912,0,6,9411.95
42192,26,1,0,32,57058,8,4,2021,1,1,8858,6225,476,0,5,4222.3
10601,59,0,1,7,98223,1,7,2021,0,0,6574,836,892,1,0,1062.66
33936,95,1,1,93,31995,4,8,2018,1,0,11,4743,590,1,9,3406.13
712,29,1,1,19,54360,3,8,2019,0,0,330,5343,661,1,5,80.88
8872,8,0,0,79,92273,6,8,2020,1,1,2116,6349,775,0,3,893.63
84540,21,0,0,64,38246,5,3,2007,0,1,5869,6101,145,0,2,8455.48
55022,61,1,0,43,37613,6,10,1998,1,0,8955,9093,216,0,1,5508.3
89022,48,1,0,44,15308,4,10,2004,0,1,4759,5470,123,0,1,8904.79
16037,47,0,0,19,32231,3,1,2009,1,0,6341,3534,299,1,6,1605.35
56145,35,1,1,37,18243,7,7,2006,0,0,9251,5411,717,1,10,5617.75
50293,82,1,0,99,29781,5,6,1994,1,0,847,2929,166,1,1,5038.04
24523,60,1,0,21,40504,2,1,1998,1,1,1625,9094,980,0,4,2457.56
56191,30,0,1,78,31317,1,5,1997,1,0,1325,4869,175,0,2,5629.43
29543,27,0,1,92,52082,2,5,2005,0,0,5932,4494,406,1,8,2961.31
69180,63,0,0,50,35595,9,9,1993,1,1,9378,8365,686,0,6,6920.8
70383,10,0,1,87,47496,5,2,2005,1,1,5567,1227,871,1,2,7050.27
429,83,0,1,18,12993,4,5,1996,0,1,3648,1264,990,1,0,49.8
15415,80,0,1,84,46895,7,10,2007,0,1,1439,6116,410,1,2,1547.71
76971,9,0,1,82,44184,2,4,1992,1,1,9440,5664,477,1,2,7704.32
23737,25,1,1,11,58841,3,6,2003,0,0,4514,5604,997,0,0,2380.6
95894,30,1,1,6,73763,10,4,2005,0,1,9186,75,132,1,5,9596.89
91123,89,0,0,47,80260,2,5,2008,1,0,6089,7988,622,0,9,9116.37
23776,31,0,1,4,81286,5,3,2002,0,1,9338,108,547,0,10,2382.85
89887,57,0,0,91,87207,7,10,2021,0,1,7003,6628,140,1,7,8994.73
94799,74,1,0,24,39412,9,6,2012,0,1,8512,7401,190,0,0,9484.57
29004,70,0,1,24,49297,7,9,2002,1,1,942,3434,365,1,9,2905.55
36387,4,1,1,17,32123,7,9,1993,1,1,6573,7796,577,0,2,3642.7
97406,47,1,1,72,48318,10,10,2009,1,1,1911,6330,146,0,3,9750.05
53749,86,0,1,63,11671,7,8,2009,1,1,8488,6220,239,1,4,5381.19
66057,33,0,1,48,53247,10,3,2013,1,0,7500,9763,125,1,7,6615.51
90797,98,0,0,35,41571,6,1,1998,0,1,1112,8300,806,1,2,9082.81
52458,31,0,1,82,97955,2,10,2013,1,0,7768,766,809,0,8,5253.33
24081,54,1,1,62,87982,9,9,2003,1,0,2176,694,151,1,10,2418.82
12604,90,1,0,86,56719,9,9,2018,0,1,3366,8537,909,0,2,1267.88
82680,89,1,1,27,39905,9,7,2017,0,1,1537,1290,112,0,0,8273.8
78367,30,1,1,89,40416,8,8,1995,0,0,6088,6500,319,0,3,7847.93
41188,30,1,0,62,20895,8,9,2012,0,1,33,7475,361,1,1,4122.64
93608,21,0,0,35,52187,6,2,2000,1,1,5123,101,990,1,6,9364.08
62785,11,1,0,40,60411,5,6,1991,0,1,9060,1510,636,1,5,6281.86
13904,45,1,0,45,33971,10,1,2010,1,0,1522,8913,677,1,0,1398.35
89136,37,0,0,84,91205,8,8,2017,1,0,3786,6649,678,0,9,8920.11
87915,21,1,1,100,47935,8,1,2003,1,0,9853,9757,344,1,10,8800.45
141,16,0,1,58,42248,5,4,1997,1,0,3411,8985,213,0,4,22.67
74769,99,1,1,30,83749,7,9,2011,0,1,3835,8806,288,0,7,7487.37
73140,92,1,1,69,84617,3,3,2019,1,1,6384,4894,726,1,9,7325.05
66759,45,0,0,93,27497,1,9,2006,1,1,8275,1715,860,0,0,6680.46
20282,18,0,0,43,73864,9,1,2001,1,1,5275,9522,256,1,6,2029.68
15299,91,1,0,95,60138,5,2,2020,0,1,4927,6271,997,0,0,1542.95
86898,10,1,1,54,81981,8,5,2007,0,1,2837,1571,633,0,5,8700.6
25066,8,1,0,85,51042,8,1,1993,0,1,211,579,649,0,3,2516.54
96513,26,1,0,53,81523,10,6,1993,0,0,1306,6795,582,0,1,9657.24
93003,94,0,1,17,30775,3,3,1999,1,1,8476,207,303,1,10,9303.95
78217,78,0,0,73,34686,3,1,2003,0,0,7391,1085,907,0,2,7828.4
59498,94,0,0,24,69819,9,9,1998,0,1,4482,4475,927,1,6,5952.43
85645,49,1,0,1,66155,6,3,1998,1,1,1660,5116,426,0,0,8570.15
14520,12,1,0,2,43573,5,1,2020,0,1,8531,4414,336,1,10,1456.2
15734,35,1,0,24,25611,1,3,2003,1,1,792,9480,401,1,8,1579.61
65711,20,1,1,63,68854,3,9,1992,0,1,5463,2530,523,1,9,6579.42
98644,15,0,0,33,56083,8,3,2012,0,0,8522,1529,142,1,9,9865.83
67923,61,0,0,95,69105,10,4,2014,1,1,3860,4166,234,1,4,6797.58
89991,84,0,0,36,91327,3,4,2015,0,1,7757,804,603,0,7,9002.21
84612,6,0,1,50,11155,7,9,2001,0,1,5327,5294,424,0,6,8466.37
51744,59,0,1,7,260,8,5,2006,1,1,680,7528,351,0,10,5179.86
7939,76,1,1,56,67977,1,4,2011,0,1,7730,2237,889,0,8,806.93
76297,88,1,1,69,32290,7,4,1993,1,1,8273,7875,877,0,5,7637.92
56093,94,1,1,11,41723,7,10,2008,0,0,5012,6187,226,0,2,5619.47
14621,40,0,0,41,31633,4,4,1996,0,0,9586,6957,633,0,7,1465.12
18229,24,0,1,84,49057,6,3,2001,1,1,6915,2166,243,1,4,1832.8
12881,12,1,0,68,85503,10,5,2006,0,1,8654,5066,920,1,0,1293.71
74986,59,1,1,94,57577,6,5,1999,0,0,1878,515,766,1,3,7510.24
44528,50,1,0,11,32439,5,5,2015,1,0,4489,8417,962,1,3,4457.1
68572,54,1,1,87,21174,7,10,2011,0,1,7267,9654,959,1,10,6866.66
64260,38,0,0,29,14335,3,5,2018,0,1,2011,9900,255,0,7,6427.86
44838,48,1,0,77,19697,3,5,2009,1,1,7048,6888,671,1,3,4491.36
85795,97,0,0,59,39767,2,3,2019,1,0,2357,5340,278,0,2,8585.31
99412,27,1,0,2,41454,4,8,2021,1,1,2554,1057,136,0,3,9945.83
49856,95,1,1,25,77135,9,7,1997,1,1,7182,8670,125,0,6,4992.84
77913,6,0,0,82,89070,9,3,2010,0,0,6930,9386,561,1,9,7794.41
46463,56,1,0,79,36162,5,6,2009,1,1,3911,7132,553,1,6,4653.6
42003,27,1,0,55,80617,3,2,2008,0,0,8852,3576,322,0,4,4202.95
47264,21,1,1,50,78063,1,3,1993,0,1,9201,7319,707,0,7,4737.39
36295,54,0,1,3,69121,6,1,2007,0,1,3177,8829,866,0,4,3634.59
63092,26,1,1,84,94272,6,6,2000,1,1,3993,3156,405,1,9,6319.62
51242,73,1,1,60,86730,1,6,1991,1,1,2551,2992,731,0,5,5133.12
83630,84,0,0,34,11751,3,6,1996,0,0,337,7803,124,0,10,8365.83
38443,30,1,0,97,67564,3,1,2001,1,0,908,2979,161,1,6,3854.73
61788,26,0,0,39,65261,5,7,2000,1,0,1256,3981,341,0,7,6183.16
92846,12,0,1,45,65980,2,2,2005,1,1,3227,8596,135,1,1,9289.63
45989,84,1,1,74,40727,5,5,2008,1,1,5937,6394,354,1,0,4611.62
93703,38,1,0,59,96835,5,4,2012,1,0,7305,4450,869,1,5,9378.46
67229,17,0,0,18,89933,2,10,2016,1,0,7856,4026,754,0,6,6725.2
79109,84,1,0,36,15136,7,8,1991,1,0,7903,4020,886,1,8,7917.77
40906,58,0,1,29,15447,8,9,2008,0,0,9059,4328,201,1,9,4094.55
82310,69,1,0,21,98749,9,6,2006,0,1,1244,2957,527,0,2,8235.49
96666,95,0,1,9,25449,5,4,2008,0,1,8123,5326,590,0,2,9672.17
88658,94,0,1,7,7457,10,6,2015,1,0,7508,1677,535,1,7,8869.47
2143,62,0,0,59,68226,7,4,2018,1,0,129,9402,838,0,2,220.66
77296,96,1,0,11,42670,8,5,1998,0,0,5989,4154,674,0,2,7735.73
45860,83,1,1,26,68472,8,4,2019,1,1,1307,7015,411,1,1,4591.1
14050,3,0,1,66,73565,7,1,2008,1,1,4215,2060,269,1,7,1413.51
1386,42,0,1,4,75628,10,1,1992,0,1,6022,9126,692,1,7,143.84
813,45,0,1,15,52891,7,2,1998,1,0,4226,1272,633,0,7,84.65
70137,41,0,0,85,87234,6,2,1998,0,1,4538,3321,893,1,10,7018.14
46226,25,1,1,81,79570,7,8,2006,0,1,5465,1316,904,1,8,4638.85
3584,33,0,1,44,96909,9,8,2019,1,1,6355,9665,562,0,6,362.8
22034,71,0,0,76,68451,10,3,2004,1,0,5160,2049,739,0,1,2208.86
52685,48,0,0,75,80431,7,10,1994,1,1,6655,9072,897,1,10,5272.22
22615,61,1,1,30,48011,1,9,1991,0,1,7923,2541,321,1,7,2271.14
94172,50,1,1,35,13446,2,5,1997,0,1,6666,1609,822,1,8,9424.25
99323,35,0,1,28,69665,6,7,2018,0,0,6346,6556,280,1,3,9939.4
41502,81,0,0,63,42782,10,9,2016,1,1,6507,3928,307,1,7,4155.33
70055,68,1,0,31,37506,5,2,1992,0,0,9258,2511,543,1,3,7012.93
95409,46,0,0,78,24062,6,3,2003,0,1,3890,3572,796,1,7,9544.72
39222,55,1,0,25,10874,8,3,1991,1,0,4245,1694,381,1,6,3929.5
91560,35,1,0,34,91597,1,7,2015,0,0,3411,2686,934,0,6,9162.96
55620,90,1,1,90,8078,3,6,2002,1,1,3282,4811,470,0,4,5573.47
99740,19,1,1,23,19246,9,2,1999,0,0,6110,5727,359,0,0,9982.7
99134,67,1,1,32,90708,4,9,1998,0,0,9316,9674,517,1,2,9919.47
90170,21,0,1,23,30045,1,4,2010,1,0,739,9878,919,1,3,9019.82
14224,26,1,1,45,22460,7,3,2003,1,0,5175,5221,801,0,6,1433.01
75402,73,1,0,21,13664,10,2,1992,0,0,3045,903,446,1,4,7545.89
77216,46,0,0,57,18773,4,5,2007,1,1,578,7732,456,1,4,7723.48
79583,26,1,1,26,29959,8,9,2010,0,0,5971,3016,945,0,4,7966.72
92196,29,0,1,84,75407,3,9,1992,1,0,3300,5145,314,1,7,9224.4
16257,5,0,0,11,33650,6,7,2016,1,1,7940,5932,679,0,0,1626.87
91596,30,1,1,45,81897,8,10,2013,1,1,9428,806,468,1,3,9172.88
9776,15,0,1,74,41623,1,4,2002,0,0,2334,3108,503,0,7,984.14
49382,21,0,0,81,95918,1,7,2005,0,1,8135,5914,470,0,9,4945.45
95288,45,1,1,80,81916,6,1,2010,1,1,3179,1201,520,1,2,9543.82
96433,18,1,1,47,68178,3,10,2006,0,1,1448,7225,907,1,9,9650.85
74263,40,0,0,79,89926,8,3,2019,1,0,5883,8374,888,0,0,7428.6
61942,5,0,1,90,57128,9,3,1998,0,0,262,1385,670,0,3,6201.49
25251,75,0,0,96,78659,6,8,2015,0,1,8849,5123,523,1,1,2527.05
34608,71,1,0,52,18621,5,10,1992,1,1,8695,820,902,0,1,3468.24
83117,48,1,0,1,50761,6,6,1993,1,1,7867,1113,382,1,1,8314.93
31810,81,0,0,20,48530,6,4,1994,0,0,1413,5512,137,0,5,3183.16
30204,85,0,0,4,98171,3,3,2012,1,0,2939,637,358,1,5,3021.29
5017,48,0,0,49,71704,1,5,1993,1,0,9420,7264,343,0,5,506.46
46953,82,1,0,41,53857,6,1,2006,0,1,4606,4712,475,0,2,4699.97
43890,92,0,0,58,8627,3,7,2018,0,1,626,1088,562,0,10,4392.74
9147,42,1,0,89,6189,6,3,2000,0,1,8572,8015,489,0,6,928.38
73365,80,0,1,2,27930,5,5,2021,0,0,788,6935,274,0,7,7340.33
1668,74,0,0,20,21278,8,2,1994,0,0,8337,6615,944,1,10,168.4
95630,42,1,1,90,97422,9,10,2001,0,0,5966,2659,395,0,4,9572.96
76435,28,1,1,16,89403,3,6,1996,1,0,7590,3230,309,1,9,7654.29
60035,46,1,0,77,9535,6,9,2008,1,1,9398,1135,314,0,8,6014.54
3160,54,1,0,92,71037,7,10,2003,0,0,4243,8094,876,0,8,322.51
57841,25,1,0,40,31468,8,2,2010,1,1,6340,8324,303,1,1,5788.58
82292,53,1,1,99,31628,6,1,1999,1,0,2025,904,760,1,9,8242.16
56546,30,0,1,75,85804,6,10,2002,0,1,9104,6226,351,1,10,5659.03
30463,59,1,0,96,42196,5,10,2008,1,0,6824,1510,146,1,3,3058.36
10932,28,0,0,49,83133,1,8,2007,0,0,5345,1030,377,1,9,1094.19
24664,18,1,1,43,13277,6,1,2011,0,1,4450,7819,900,0,9,2471.33
73889,32,1,1,93,95965,4,3,1996,1,1,3758,1954,469,1,0,7403.42
60828,73,0,1,84,28914,6,5,2018,1,0,3052,3870,263,0,6,6089.95
53956,78,0,0,97,91120,10,5,2001,1,0,137,2792,620,1,9,5401.84
82950,100,1,1,46,68834,2,10,1994,1,0,9187,4327,847,0,7,8301.06
81835,6,0,0,43,81876,9,7,2021,0,1,9513,8252,875,1,3,8187.96
51875,4,1,0,14,72870,7,7,2004,0,0,8764,3150,427,1,4,5193.63
20166,8,0,0,89,47069,4,9,1992,0,0,5504,4,845,0,0,2022.52
92541,5,0,0,31,70718,5,3,1992,1,0,4079,5408,920,1,0,9255.46
90298,96,1,1,94,56068,2,1,2009,0,1,9320,6707,474,1,3,9044.02
33764,43,1,1,86,54796,6,2,2007,0,0,7408,254,595,1,8,3389.72
84077,3,1,0,15,16401,4,5,1997,0,1,7329,2890,323,0,4,8412.54
64499,11,1,0,67,66740,7,1,1995,1,0,7264,1143,247,1,7,6456.93
17250,50,0,1,50,67364,7,3,2021,1,1,233,8648,917,0,10,1734.43
40148,80,0,1,91,70710,9,10,2003,1,1,9401,9584,692,0,4,4023.82
69173,49,1,1,36,5724,5,5,2007,1,0,2803,7193,968,1,3,6929.3
94839,98,1,0,94,99526,4,3,2001,1,0,408,4915,120,0,6,9488.36
51212,32,0,1,55,694,1,9,2021,1,1,3782,8951,392,1,0,5130.66
42708,68,1,0,66,61879,10,8,1992,0,0,7822,9456,214,1,9,4277.75
91804,5,0,0,81,87339,3,9,1999,0,1,8554,1275,930,1,8,9182.08
79420,32,1,1,2,42326,3,3,1994,1,1,5096,2968,882,0,9,7950.3
16495,94,0,0,6,90448,3,10,1991,1,1,2214,1464,929,1,7,1650.71
29250,3,0,1,71,88172,9,5,2015,0,1,187,3829,729,1,5,2935.65
55901,28,0,0,54,85786,5,7,2015,0,1,2529,7920,238,0,8,5594.91
80167,68,1,0,31,1597,10,2,2018,1,1,4641,5093,748,1,8,8021.14
27690,26,0,0,31,27913,1,9,1990,1,1,8449,9134,434,0,4,2772.66
1693,43,1,0,65,38473,2,9,2001,1,0,8472,1206,601,0,2,175.02
14322,63,0,1,66,35929,3,5,2017,0,0,567,9267,352,0,6,1439.92
82918,54,0,0,10,89174,7,10,1999,0,0,8930,4203,871,0,8,8292.66
49114,13,1,1,12,22302,7,5,1995,0,1,8550,1882,272,0,3,4919.2
43636,13,1,1,11,23251,7,1,2007,1,0,4347,9943,561,0,5,4373.85
95160,71,1,0,27,42152,7,1,2001,1,0,756,7940,233,0,3,9522.79
67034,37,1,0,17,89296,6,2,2014,1,0,4115,9090,201,1,8,6710.31
62572,68,0,1,28,63814,2,8,2006,1,0,6158,5894,487,1,6,6262.77
55624,86,0,1,34,73242,4,4,2013,0,0,3030,8481,377,1,2,5565.34
55094,82,1,0,33,34819,10,7,2016,0,0,4704,4310,577,0,4,5513.41
94036,18,0,0,19,79418,10,9,2001,1,1,5913,178,986,0,10,9406.16
64717,8,1,0,64,66333,4,6,2008,0,1,103,4933,300,0,3,6479.62
45963,28,0,1,55,47735,10,8,2019,1,0,1367,3163,974,0,0,4607.27
18019,89,0,0,17,27629,2,6,2006,0,1,5047,8039,911,1,6,1803.68
27769,42,1,1,54,31372,10,10,2012,1,1,162,595,869,0,7,2791.9
88205,20,1,0,63,1709,5,1,1998,1,0,7110,9933,404,1,0,8827.58
84970,20,0,1,19,45030,9,1,1998,1,0,8384,8072,949,1,10,8504.06
97985,66,0,1,49,32487,1,3,2020,0,0,2461,2372,584,1,7,9804.38
42540,68,1,1,51,14618,10,10,1999,0,0,7793,6433,231,0,2,4264.34
41409,100,1,1,9,85156,1,1,2003,0,1,8936,3524,687,0,9,4149.4
78289,2,1,1,34,52478,6,8,1995,0,0,5833,8282,168,0,3,7834.64
52579,55,1,1,2,97290,8,6,2013,0,1,1496,2129,778,1,7,5263.92
32037,74,1,0,15,12406,1,6,2013,0,1,1969,240,970,1,7,3206.94
84465,47,1,0,64,14658,9,1,2003,1,0,5688,4033,418,0,8,8455.71
93833,4,1,1,30,8424,4,10,2003,1,1,5655,1684,453,0,8,9390.42
20392,33,1,0,84,53104,10,5,2007,0,1,1256,7011,171,1,2,2046.76
47554,86,1,1,53,76284,9,4,2020,1,0,8783,2595,688,1,3,4765.51
29710,96,1,0,67,33509,7,8,2015,0,1,9951,4716,1000,1,2,2978.58
21360,8,1,0,60,75105,4,7,1991,1,1,8744,3286,374,0,4,2139.46
19702,27,1,0,37,12152,9,2,2000,1,0,6604,2850,784,0,5,1974.35
34485,13,1,1,83,98141,1,6,1993,1,1,347,5791,547,1,6,3460.38
872,47,1,1,23,80519,6,2,2013,1,1,2975,5534,900,1,2,94.37
34038,7,1,1,76,84602,5,10,2015,0,0,3292,422,590,0,1,3415.46
25018,100,0,1,40,68676,10,10,2007,1,0,8163,201,814,1,1,2511.42
28193,61,1,0,96,66975,9,5,2011,1,1,7652,3595,990,0,6,2833.18
49770,45,1,0,88,35422,4,9,2000,1,0,5884,9057,561,0,4,4987.25
56613,58,1,0,92,34118,2,10,1990,1,0,5219,1230,444,1,9,5673.84
5914,25,0,0,46,29433,1,4,2021,0,0,237,7760,487,1,6,593.54
4130,26,1,1,41,29304,9,6,2021,1,1,7601,9141,896,1,7,421.62
10676,67,0,1,97,46848,3,7,1993,1,1,5735,585,765,1,0,1079.94
89115,48,1,0,15,78725,5,9,2004,0,1,9067,8934,398,0,0,8915.9
9861,87,0,1,26,47978,4,6,2020,0,1,3974,7211,837,1,1,990.55
61445,70,1,0,98,95470,3,5,1990,1,0,7403,7647,528,0,5,6157.12
20860,49,0,0,60,42874,10,8,2012,1,0,6395,8846,173,0,10,2091.88
17297,43,1,1,19,99289,7,5,2012,1,1,3216,5586,243,1,2,1738.97
33783,24,1,1,7,30287,1,4,1993,1,1,928,8369,824,1,4,3384.76
94972,19,0,1,23,1116,9,2,1990,0,0,9628,2016,151,0,1,9500.11
35825,25,1,0,12,4563,7,5,1992,1,1,7272,8481,167,0,2,3587.6
261,48,0,1,28,83598,9,3,2016,1,0,5927,8680,811,0,9,30.0
44414,70,0,0,94,54108,8,1,2003,1,0,8675,4871,933,1,0,4449.91
91743,28,0,1,40,25035,7,5,2000,1,0,195,2238,697,1,2,9181.61
88887,9,1,1,28,43521,4,7,1995,1,0,9176,7863,956,1,7,8897.25
57412,53,1,0,6,94887,4,9,2013,0,1,4079,2525,538,1,5,5747.11
87267,75,1,0,81,57714,6,10,2019,0,0,6899,1628,666,1,4,8731.94
23519,20,1,0,31,42864,8,4,1992,0,0,2898,4872,625,1,8,2358.43
99821,41,0,0,12,55795,2,1,2001,0,1,1812,7245,152,1,0,9982.79
3535,1,0,1,16,30010,4,8,1995,0,1,2341,9095,962,1,10,358.69
86688,99,1,0,18,10122,9,6,2018,0,0,2319,4966,329,1,4,8672.32
1562,85,1,1,31,78230,5,6,1996,0,0,701,2562,115,1,9,167.14
2210,29,1,1,51,16373,8,7,2019,1,0,440,2468,202,0,4,230.69
76178,39,1,1,16,27662,2,5,2012,0,1,5067,5434,177,1,8,7625.17
98032,81,1,1,41,82943,9,5,1999,0,0,2870,4546,424,0,10,9812.47
69919,54,0,1,49,34026,9,1,2016,0,1,9331,790,500,0,4,6997.87
91992,40,0,1,45,73321,2,7,2015,0,1,2030,9555,209,1,1,9206.95
10271,43,0,0,22,3812,7,2,2018,0,0,8561,1499,346,0,4,1027.89
85362,77,1,0,19,40604,6,5,1997,0,0,7728,8516,186,1,4,8541.21
88108,55,1,1,87,63473,3,3,2003,0,0,274,1481,469,1,10,8822.24
54831,88,1,0,81,76550,5,3,2001,0,1,7826,8499,822,1,2,5492.3
48820,57,1,1,31,20037,10,4,2007,1,1,7139,5536,976,0,1,4890.83
